,Brand,Screen_Size(inches),SR_Height,SR_Width,Pixel_Density,Weight(gr),Thickness(mm),Battery_Capacity(mAh),Processor_Clock_Speed,Price_Sale
1460,OnePlus,4.923930776893306,2210,1571,206,154.06188381307737,5.507006963687231,4969,1.4847695389304343,1283.9574221966081
1461,OnePlus,7.52402481836803,2682,2956,530,292.5215323831216,9.60837287088589,3721,1.6302634302597234,1210.2988574490573
1462,Samsung,7.025454718112311,1291,2719,322,154.13016647251015,7.040695806480763,4100,3.273098967418236,704.6188222348386
1463,Xiaomi,5.47508073022335,2009,942,560,160.2330160892173,5.406830805908282,3606,1.4523298318584086,545.2223298829172
1464,Samsung,5.563822128805036,3000,2743,435,124.26630903870972,7.69942824253677,2928,2.838848192994829,557.8374189748332
1465,OnePlus,4.317323022537485,1594,1082,447,253.40545427724237,8.156502067087828,4555,3.0511628715584265,768.8126834300691
1466,Samsung,6.207987218515484,2347,2043,465,229.59527297185707,9.296571096747222,4988,3.4387234548843932,777.0351501310879
1467,Xiaomi,7.491612586742834,2342,2167,564,292.1137358267538,5.359861718428511,5091,2.9090175456459613,644.0813403235182
1468,OnePlus,7.50367116991088,2920,1598,490,196.95763025259424,6.654978240001788,4141,1.7090891796845504,1287.402092324794
1469,Samsung,4.686301716523901,3145,927,596,245.9269977259567,6.796644607608323,4483,1.8768999423946144,475.51673125527736
1470,Xiaomi,7.41382217701611,3424,1769,572,240.11124765358315,9.36732634545705,3928,3.268747850897003,671.8974423574857
1471,Xiaomi,6.361858714836176,3291,1101,391,108.04430231438202,10.062061907718592,4716,3.411320315942054,881.033774208069
1472,Samsung,5.008450531182648,2597,2155,213,161.71995507699,5.2250248855129655,4080,2.5388811790682624,1146.1739837881698
1473,Xiaomi,5.698325586799287,3732,884,476,225.7152605263836,10.438779210048171,4380,2.5829752128847585,1210.3387249182488
1474,Xiaomi,5.886528120435546,1748,2812,452,214.3110473173641,10.617666121706684,3723,1.7842676653086669,810.2799646445749
1475,OnePlus,6.894111465524842,2200,2870,582,263.8353956654516,11.79358969883614,3370,1.892653237919003,999.4459672793828
1476,Samsung,5.851541396749482,2171,1418,396,131.89283907341925,6.587736788792775,5734,3.342020206473012,796.2877122008914
1477,Samsung,5.85203390981556,1481,1893,267,153.89060364608386,6.755388318714398,4715,2.940353344274671,989.8099844900834
1478,Xiaomi,7.495932515857891,1974,2195,484,129.8238142279824,5.55420413221186,2653,3.3631457387212507,927.7357667799565
1479,Samsung,5.997884432119926,1936,1617,390,138.91326759142675,9.6729204346737,5777,2.9559546276483912,754.9508735902862
1480,Xiaomi,5.770228030410424,1380,2614,572,186.96320902935335,5.460081219451195,3105,1.7313058359894815,939.2827108782044
1481,Samsung,4.008836854825464,2694,2226,309,252.70234785280036,10.094081771613013,2913,1.0568757938132611,1099.4709063941755
1482,OnePlus,5.368366879163763,3419,1548,460,230.39937137553764,7.422626866140531,4603,3.4023558913445036,503.9831480831661
1483,Samsung,6.540040148404268,1752,2699,356,260.1797947352244,10.563275080271046,4264,1.531420230970237,402.21791629131246
1484,Samsung,5.417062442655896,1847,2282,577,233.74025155902177,8.608705803943835,3971,1.4358187542506249,855.2557286000791
1485,Samsung,6.640905013007505,2044,3144,579,131.37449098149528,8.84637645573833,2894,2.288544412156401,931.2466239585304
1486,Samsung,6.344094191222417,3232,1599,179,247.08975211528715,6.069943996487591,2789,2.7493839412376877,580.0431278870906
1487,Samsung,6.033933761639326,2705,1322,341,228.2905950408752,9.735721967084093,2909,1.1153263247752419,818.6263293946091
1488,Xiaomi,5.457171883223365,1491,1068,181,181.66948494814994,6.719383574977904,3050,1.7885842520537278,1299.4210497254537
1489,Samsung,6.800190617845164,1781,1545,324,114.39933689001029,5.118751033142526,2426,3.2234694165611075,935.9948878324117
1490,Xiaomi,6.221247323481364,2839,3093,500,295.3171014245869,5.778057450755172,2126,1.3917480551910055,814.6195708114906
1491,Samsung,5.6122454569352636,3560,857,320,255.73072911948918,9.716798945739635,2994,1.5379658889656809,725.8204603228744
1492,Samsung,5.211644131101011,2596,1392,303,267.67410502631895,7.462930540396384,2718,2.8425785874186302,438.82160571692475
1493,Xiaomi,6.108879299793913,2731,2681,579,129.93621945181965,9.580788755285031,3496,1.5910276298131496,1015.626183863035
1494,Samsung,6.724569189332474,2236,3120,440,108.65864395702664,6.525731913812657,4484,2.1639639395114907,934.5343328823344
1495,OnePlus,5.407662846243101,2665,2996,287,159.53376876545448,5.516383016824935,3099,2.741353294911643,424.1530093659343
1496,OnePlus,7.141636865562299,3775,1085,325,250.85656544505167,10.047019642007552,5600,2.954236541658384,927.3431958507049
1497,OnePlus,4.976794803315393,2895,1207,383,196.60983958339978,8.813073076855828,4537,3.4204442133052066,419.5312162518124
1498,Samsung,5.336845833006123,3351,772,351,195.95352297730238,11.646886812694294,5294,1.7153073774575505,513.101640113751
1499,Samsung,5.920215897130114,1632,1842,555,124.60423447219686,10.991797330626621,5246,1.3598562855610838,842.1144061297954
1500,Samsung,4.655316127466738,1839,2492,310,112.1768773532487,10.189785052342096,2310,3.2784508335278097,996.7000031921882
1501,OnePlus,6.075147231092242,3030,2381,213,292.51450443598674,10.017393197805923,3379,1.2732044637320152,1019.8162107907681
1502,Samsung,6.372218936590448,3002,1660,342,296.3522509930868,9.130012280295778,3856,1.7975982230226202,1268.478759223186
1503,Samsung,5.432036026938858,2105,1969,378,281.5603027813637,6.544708657395085,5135,2.302885205155231,1178.2617312682448
1504,OnePlus,6.174353177875937,1864,3178,306,259.58107303752314,9.124428263980704,3841,2.3800919083485237,1230.9099921693225
1505,Xiaomi,4.818032631059635,2608,985,158,242.5501655654714,6.495762059920331,4122,1.9475637464687785,677.2485192020539
1506,Samsung,6.100756718162145,2601,2154,344,127.45275748484919,8.955711059016085,3265,2.9317193348437005,1021.3588052701514
1507,Xiaomi,6.95003584367456,1795,1589,231,181.01075506264067,8.420814955604728,4043,1.2240954691612875,1280.613367564093
1508,OnePlus,6.796464997938935,2287,1618,470,146.86689051575948,5.815600261134273,3006,2.576396342772561,843.4078428998332
1509,Samsung,6.328009265036258,3598,3153,268,237.43954447244244,8.960370772358118,2760,2.204873858108505,551.9452993863902
1510,Samsung,5.0334539037128145,1341,2940,575,278.08585893523383,5.519050279813263,5500,1.995253260169501,1096.8032700369822
1511,OnePlus,5.570410033194644,3132,2942,257,151.42633231531147,7.503706955504255,2770,1.0134448113210441,884.904853063021
1512,Xiaomi,6.109139615480065,2577,2342,487,142.14183897106278,6.1171603387738145,5876,1.952930988423861,1159.1396082435917
1513,Samsung,7.167115758055482,2464,2763,260,100.70574236387462,6.666396553586955,4215,2.535219219159862,442.3678774029424
1514,Samsung,7.388637102710952,1796,2472,277,231.05800323554635,8.718674494355302,5362,2.0850677458902145,736.3692401489836
1515,OnePlus,5.343480120804217,3628,1313,588,247.5489858245241,9.302694823213189,2242,3.433178014257984,1102.4239527119526
1516,OnePlus,5.706459039384025,1412,2150,186,281.3087936380257,6.866109595384586,3730,1.9268544387547482,847.1648310455089
1517,Samsung,5.734383074570224,1539,946,364,149.3587345211154,5.782985311007525,4998,1.809241106526062,794.0220998399775
1518,Xiaomi,6.910569572873394,2141,1109,152,248.46578468893497,10.533928201755774,2707,1.5764058238905136,1009.2410101563996
1519,Samsung,4.444752087081991,3287,1508,297,118.69976081338724,5.6180748926963195,4697,1.903765239909404,1003.425480336286
1520,OnePlus,5.780219073061677,3524,2722,180,190.0756305107285,7.418995311869293,4611,2.0133858458643266,954.0079354487864
1521,Xiaomi,5.170558005922633,2470,1545,460,186.71988754720925,5.097825048025296,4699,1.8221220741749191,528.658854384684
1522,Samsung,4.158859939743342,2231,3069,377,294.0881287627567,8.595617362137988,2469,2.4945114234703496,1227.7974101808234
1523,Xiaomi,4.337397795682891,2718,2979,381,115.15782414587967,5.671857562297287,2724,1.6096112454210734,1258.0302939910625
1524,Samsung,4.45303217181567,3094,943,255,230.79952643200417,6.028955906007953,5280,1.4900431874128308,1046.1074138502206
1525,Samsung,6.655205871391452,1935,1193,392,296.2719772761402,5.9686391962543865,2326,2.33159127817426,623.2979480988101
1526,OnePlus,5.921084269794951,3124,2127,589,282.7158534726969,10.760364098975764,4306,1.3326137852998254,893.5718418289139
1527,OnePlus,6.07699873035062,1810,2672,555,233.34874197651916,7.169084507868326,4624,3.3550145981374238,1115.2338765088175
1528,Samsung,4.625616177423773,1771,3051,516,276.25065983674847,10.93536726017123,5048,2.2242801206435594,1050.788222638569
1529,Samsung,6.581852423195909,1668,762,295,278.26072792673494,9.047095467598776,4111,2.0600432184619075,854.069367273818
1530,OnePlus,4.5372415033423845,1506,1915,366,160.08581720900273,8.014692684823567,5369,3.2495951978390307,1127.9615050238995
1531,OnePlus,6.133522320820909,1746,2418,266,234.82388656731106,8.449084872658311,3922,1.380069788464961,419.83104384633646
1532,Xiaomi,7.290601719453241,2050,1566,244,228.40091695467217,8.525352793829123,4088,1.43347998672422,746.6391889021655
1533,OnePlus,4.925409137616286,3793,1904,556,257.97826032866084,5.02242468132709,4509,1.9521882136633406,1171.9095319482085
1534,Samsung,6.033766440526122,1880,2483,477,171.5347235676988,8.343186818740813,2142,2.1575817790205845,443.9311653259696
1535,OnePlus,4.927823507099857,1995,2767,548,181.87001882197222,10.537713264536787,5392,3.399023512405154,1049.7849038459017
1536,Xiaomi,6.159730069671779,1556,2625,195,260.7356638176989,6.909592678495011,2086,2.32612271031154,454.5076395198701
1537,Xiaomi,6.365848471434768,2691,2601,252,238.23708043185098,6.986760078186076,2736,3.187308525039928,757.3533618610965
1538,Samsung,4.266355329975331,3750,2042,367,239.90365418904037,8.176921279059973,3458,1.3388187797649989,857.823611802745
1539,OnePlus,6.6228984228453145,2562,1457,556,185.9571684812724,6.147008970502039,4018,3.4511282336896394,465.19690534429026
1540,Samsung,5.876507937994273,1879,3129,228,202.71602566578832,7.344965792005434,3906,2.4589131839965273,981.5463677268215
1541,OnePlus,4.878305075377281,2642,1938,208,173.2431089838778,10.262473003039648,3497,2.5846223813963927,912.1360202588944
1542,OnePlus,6.65524187893905,3302,1445,242,192.81473977110306,7.750280662677904,3299,1.3407674047342224,1287.3431897878882
1543,Xiaomi,6.190605620489384,3686,2905,390,296.95667816293917,8.878547173745115,5892,1.8594162231059848,459.80241182645005
1544,Xiaomi,5.03658300538538,1597,2867,383,163.22325824178708,8.011475205487962,4986,2.2280530902122218,1077.9585988818626
1545,OnePlus,6.014530415920894,3307,3012,598,108.91228566952095,6.154976719895548,4352,3.333146403069871,482.33155011913334
1546,OnePlus,5.546223012681579,3502,1520,368,224.2824080543354,8.252146937554429,5556,2.0214907216102502,935.0884308259608
1547,Xiaomi,4.296042110063237,3540,2150,166,241.38331278857163,10.344122825640781,5434,1.9526049378971755,590.0317102470617
1548,Xiaomi,5.480230039522314,2462,2470,300,130.69354879858724,9.625948961373112,3434,2.280841486769008,655.5779114980871
1549,Xiaomi,7.053315019967063,2843,2647,498,195.30603168238426,9.64818283236636,2566,2.5976663004112157,661.6079065896023
1550,Xiaomi,6.047994323795024,3032,2520,440,270.66004412847536,7.604964256177591,5173,1.7288519844725105,934.2780442739421
1551,Samsung,4.716912114085654,3277,1422,595,254.92339096032632,7.6189931820992065,4372,2.6305655988172063,1237.558198170711
1552,Xiaomi,6.0249185925688025,3709,1846,432,113.46250171518801,6.862584971858561,3581,2.549109261658696,1135.7189306033097
1553,Xiaomi,6.029938200595161,2017,2693,433,280.910391511419,8.495417266996073,3513,3.181366087571572,578.718485309123
1554,Xiaomi,7.284449233407262,3707,2754,277,145.86589366154186,5.173509978485532,5632,1.973180569687865,1283.349234892805
1555,Samsung,6.4871459543674534,2376,3029,519,255.14460016743453,5.708296830232442,4906,2.8837233558313526,955.8380519425242
1556,Xiaomi,7.287411560278755,1643,3033,489,297.40300404929394,11.65520142284533,5690,1.5511428285271265,851.2399982351953
1557,OnePlus,7.109956814086591,1383,2748,370,110.48989928132251,9.972744221411652,3750,2.8173318456011343,1202.4312931455875
1558,Xiaomi,6.28474616595234,2550,1282,229,247.92089357086397,6.106552685002206,2707,3.288767145844087,978.2960722722182
1559,OnePlus,4.205118418042562,2486,2565,527,128.96964354359244,10.249267835690016,2839,1.1111324801834739,568.6595070238502
1560,Xiaomi,7.133155533793147,3458,2130,587,157.2589624325845,9.435944295412625,3269,2.9186114496264013,461.4456823163144
1561,Samsung,4.342867768851359,2027,1463,503,145.11549999083854,7.346422658591973,4480,3.2963779048359805,1118.5572360409574
1562,Samsung,4.9897247226214585,3269,2977,378,129.52239030015963,5.634030089692368,3311,2.5668836190863837,1287.9244062021698
1563,Samsung,7.059399707178489,3083,1052,296,238.71922011993314,7.042599618774963,5622,1.0749584406737258,813.4253285769521
1564,Samsung,5.374467739043228,1445,2852,349,223.29355120514975,11.955249334502826,2700,3.162331701605435,1131.3615161235061
1565,Xiaomi,6.439533070550283,2443,3038,430,247.52698132809044,7.807356485862911,3835,1.7227067034904069,1123.0838057032415
1566,OnePlus,4.323044508316542,1715,1884,490,206.45530580305092,5.102299079630061,2657,2.7227589369084484,898.7032480103951
1567,Xiaomi,7.312401955288815,2051,845,553,123.58370443191895,8.489793797714274,2211,2.4447632624791122,1136.4749253708042
1568,OnePlus,4.6705927346186975,1739,961,275,171.3639887041014,10.360546473774935,5555,2.2001750013613366,1091.5703567838207
1569,Samsung,7.009131357738914,3481,1752,451,120.48026378009233,11.420156451211927,2311,2.4245489397458195,1138.8764932253353
1570,OnePlus,4.468244754118093,1730,2495,355,265.7986468694837,8.065816817333644,2048,3.3322254951578785,1176.4886247569611
1571,OnePlus,6.370044253764921,3704,780,487,192.84809202393296,6.358300210217157,4912,2.879617312323288,539.4065122404852
1572,Xiaomi,5.22109066854326,3693,1350,401,100.42049637550086,8.368177277694596,3485,1.3835139213034915,1232.7247082308888
1573,Samsung,4.792342530647076,2635,2133,325,131.55020202169285,10.669692341067453,3563,3.3619482289103373,1150.641243634972
1574,Xiaomi,7.020531162324064,1312,1027,386,111.11670372478466,9.726053775872767,2353,1.287063271655858,688.5273758850965
1575,Xiaomi,5.9596688268349505,2731,2625,244,208.01123207817295,10.646407588065967,2515,1.5855090837152963,591.9532526904004
1576,Xiaomi,7.2473492298187105,3141,768,304,232.0799999634503,10.4810287522711,3903,1.5311682443132666,1087.8746144471106
1577,OnePlus,7.241061507535925,2524,1670,208,136.21783081864754,8.643250927983129,5440,3.2262963408369894,475.2692257124046
1578,OnePlus,6.432138961757173,3381,753,317,154.94790035187634,6.957917908928174,2611,2.0688866620422495,1066.9452333461145
1579,Xiaomi,6.106073246363251,2374,2854,313,263.70164744809244,10.64298940933843,2976,1.3886716767088625,933.6254047545332
1580,OnePlus,6.172276871528069,1354,853,476,113.73116094669021,6.393290475273713,3228,1.4612013441398102,1269.9228159907775
1581,Samsung,5.617987021126261,3254,1465,407,206.5636349989951,8.25722356399267,3812,3.280179124837025,901.5447812867326
1582,Samsung,4.369425548072014,2806,2651,457,240.18056690172511,8.88779266331682,5399,1.66431998604358,1244.485398779062
1583,Xiaomi,6.488934951067311,2700,3055,379,100.71675767660683,9.19834956282264,3084,2.425366042182914,763.5123144457648
1584,Xiaomi,6.9873433629117425,2855,1072,181,290.3455968103658,10.103639145730533,3420,2.5939325167002045,908.1382645721021
1585,Xiaomi,4.430481481946086,2130,1936,399,161.58200555376465,7.709731678941111,2220,2.3229198080236992,1228.1164079864309
1586,Xiaomi,7.2041057540730264,3130,3007,477,218.23972189658622,8.072129828977644,5316,2.5236884789923124,1045.632291899156
1587,OnePlus,7.023242933129245,3025,2132,392,121.85683855608988,11.634643348683317,3616,1.1197307305888193,770.2211138033881
1588,Xiaomi,4.703151277366275,2892,2279,477,267.47833315945087,9.103323614384028,3144,1.9947104304295749,500.55196760826306
1589,Samsung,5.862721942073199,3707,1596,164,221.69629865700284,11.356778480980168,4415,1.0797390668831686,770.8592982888786
1590,OnePlus,6.326297961203025,3360,1377,221,191.29178244884434,9.534397820917103,4605,1.8104069257631532,671.9753226473507
1591,OnePlus,6.785597897680486,2717,1297,427,225.2964139903871,8.814834620209563,2864,2.1464611429774876,931.0931562629522
1592,Xiaomi,5.340130572754989,2000,2463,275,233.3052832506135,8.003784390484226,3589,3.3375409806700493,597.1761401723566
1593,Xiaomi,7.342006395775268,2169,2695,364,291.78799477093537,5.1525460186480485,3648,1.2100562407469684,1174.3056544257201
1594,Samsung,6.894994303831767,2163,1247,590,226.84856969921577,8.500053595306344,5667,1.3632372340152987,1206.6582264668216
1595,Xiaomi,7.051496809104192,1840,825,562,297.743207810414,6.374146310507522,2842,2.992914096364249,1083.5674813099822
1596,Xiaomi,6.651707122982236,3751,2634,156,223.00631294483296,10.132963594250647,5787,1.3400807700307464,953.2650555059914
1597,Samsung,4.905100201129907,2288,2595,564,146.59943564912862,6.260254259634576,4421,1.7280607239378412,629.6952642993352
1598,Samsung,4.871700380304092,2697,2293,424,227.72792684341823,7.3017383650419125,5724,2.7973624620440587,550.7158478044337
1599,Xiaomi,5.492165747541545,1791,1879,587,161.87346487510706,8.012577497161363,2524,3.481928910715342,416.50634286383064
1600,OnePlus,6.056097806100235,3508,2049,274,126.37735136412556,6.0720475198815995,5865,1.2803547937361106,1263.2097084644615
1601,OnePlus,5.8173692142812445,2038,2709,424,102.32726445824089,9.234630439926198,2882,2.888871644183873,429.4965629254009
1602,Samsung,6.375171266294978,1779,2277,215,231.21195025089673,5.096558543154786,2984,1.6579393232399662,899.6408510221236
1603,Samsung,7.22014148477567,3774,1188,511,298.176455758991,6.825178442241706,4990,1.360865334132943,675.7376660351022
1604,Samsung,5.25617771605036,1836,1844,579,270.89379341716256,10.54404088560873,3011,2.7106871702695616,553.2766715653192
1605,Samsung,5.876706305532202,2033,1053,286,190.41712768778154,7.4584457856912465,4077,1.063729394456515,781.8962452102016
1606,OnePlus,4.522737340567947,3502,1392,598,226.11560751672613,8.321479888738624,2440,2.7140302961823486,1171.7227972923768
1607,Samsung,5.545084718416175,3691,2858,351,135.05436193716767,11.691163049459307,4130,2.458523861561739,741.2001901931757
1608,Samsung,6.415692240786254,3439,3068,232,205.96047355863715,7.092324713184287,2717,3.2821909993437544,788.3119617526088
1609,Samsung,4.585976593420804,2406,2874,591,241.6752188788513,5.125967587396827,2784,1.799213674995861,1069.0262783494236
1610,Xiaomi,5.395712284501359,1673,3083,206,130.05109172456218,5.431607083373066,5506,3.0322622589163934,961.9957573302288
1611,OnePlus,5.407725257840003,1887,2031,550,298.74274154670576,6.558159538881248,5111,2.5181758295020416,1154.8102368639911
1612,OnePlus,7.46709030660055,2403,911,498,202.28587158650998,5.815286166825038,5913,2.3405183415179924,931.99596741613
1613,OnePlus,4.702143797547711,2752,2612,308,241.33330142562588,10.931084487867718,3990,2.403103903253469,940.1291905567451
1614,OnePlus,6.893369624477361,3530,2730,301,265.8078259229526,9.619872667473732,4610,2.8423914224446976,1133.230974872076
1615,Xiaomi,6.185437021698263,3816,2799,535,156.63803621523616,7.112237601890101,3116,1.122093253214951,1208.696251514608
1616,OnePlus,6.841426202002428,1599,2425,459,285.2386549910471,11.214371237615588,3710,2.0691531272489527,1144.329904735349
1617,OnePlus,6.6731780435278685,3678,2715,343,248.2196025877299,8.274240082313266,4710,3.445403740907505,990.7480856541129
1618,OnePlus,5.277995557388227,2354,2211,463,140.1665691861699,9.109827157711411,3454,3.3641300225236703,743.4702151636704
1619,OnePlus,6.229643210103021,1480,2943,278,190.97196314678675,7.018916680160537,2107,2.6191216306398784,994.193885158207
1620,Samsung,7.422227127382208,1611,2996,442,114.01345005550594,8.754696492639955,2766,3.1206099480161007,743.5968122997704
1621,Samsung,5.238316528976614,3476,2407,466,154.55056514765494,9.456491739638135,2614,3.2870151258858615,834.8270245533926
1622,Xiaomi,4.320690932942892,1930,1058,445,146.2996471987891,11.94818549490224,4968,2.0443248010767894,638.0036077735165
1623,Samsung,6.792112337895706,3086,1987,596,228.98242034412678,11.720539244483241,3120,3.3731769129639964,814.0582922257541
1624,Samsung,6.31891147616954,3527,2870,156,109.27133645668383,7.263653569260147,2195,1.3327701186474263,1121.8162979702379
1625,Xiaomi,5.449035431106143,2367,2039,450,156.10106941524802,10.465930691615352,3184,3.4385287516314644,691.375941230728
1626,Samsung,5.135478916831473,2448,1960,430,113.66996674355758,5.36459211555291,3555,2.621481840546253,765.198895909808
1627,Xiaomi,6.685738302538062,2679,2037,417,207.50017923975594,8.589988453768944,5018,3.337190749017512,936.0124769900367
1628,OnePlus,4.321127173377695,2437,1172,404,227.61428163260578,7.714474448121685,3787,3.1898436933613743,1207.2362010347865
1629,OnePlus,6.312097862360767,2781,1608,576,177.8221068647371,7.172380323020214,2776,2.202110160410088,958.183618508066
1630,OnePlus,6.372556232485364,1470,1263,298,110.00061432295381,7.640493768006255,3320,1.1814375876332683,1267.9147989253051
1631,OnePlus,4.412816209241247,3496,796,306,183.91638134393872,7.284524291274241,3533,1.4630728670120086,406.2686631136278
1632,Xiaomi,7.0994212350012225,1548,932,271,259.19853440829013,6.71853235683254,5586,2.6792635566092784,1200.1790117067753
1633,Samsung,4.14514481212225,1688,1068,216,201.59836363436318,11.711532982419836,2712,2.103965634000199,656.0755058884254
1634,Xiaomi,6.584095444210666,3332,2878,224,158.13459079091535,11.495963054937173,2888,1.0387945347951328,830.063962876929
1635,Samsung,4.914286044201399,3092,1507,337,262.57440666013207,9.432031044072133,5949,2.2206893665251477,580.8677085160826
1636,Samsung,5.553758013017986,1811,1894,463,248.83620202589984,10.605547344955879,2886,1.727833583815269,594.269630001041
1637,OnePlus,5.198360936426511,2815,2987,552,115.95582787380945,11.00272846287918,5381,2.051198505251596,507.3322098659705
1638,OnePlus,5.895624340743913,1372,3058,541,167.51285789020073,8.07213460145343,5883,1.008434981583429,812.8842094046518
1639,Samsung,5.627927850185254,2570,2122,586,101.3683293527589,6.893198482900491,4545,1.0048607411845991,552.06173653823
1640,Xiaomi,6.23580320168611,2022,1266,432,114.47192217438379,10.449531787028791,2246,2.3418818551138076,942.3880397608606
1641,Xiaomi,5.794328820422743,3081,2849,453,141.39106816570765,10.292353463771411,4051,3.297678959031541,1037.596229663549
1642,Xiaomi,4.670053886130114,1677,1150,282,133.7045653164646,7.806849447730558,5498,1.5526581327791473,523.03370315119
1643,Xiaomi,6.826937678586974,2674,2637,155,164.45316293018436,6.991221820889295,4145,2.489355931748686,1118.7565899224478
1644,OnePlus,4.758480606800243,2465,1312,451,238.46905911811385,11.216659948642391,2905,2.1668264337894563,1236.157218877708
1645,Xiaomi,7.002641538132506,2141,1763,466,212.1123207789056,9.507996592689102,2800,1.8780724897539072,752.6058561802861
1646,Samsung,7.1625664301941985,3214,1190,449,215.45449075193022,10.002136651591943,2542,2.3961075323975725,790.9550080600923
1647,OnePlus,4.4977669959749855,3268,940,522,261.3296054333751,6.698930584902652,3233,2.1440835989507794,1215.1596322701635
1648,Samsung,5.996354308476656,3011,3029,520,200.85737928166748,10.345457103403021,3170,2.664271011264397,435.727058128277
1649,OnePlus,4.353899904537742,2782,1740,174,267.6155390849075,6.47265102181136,2735,3.2336084210309664,965.7193602365991
1650,Samsung,5.090369068793205,1611,2952,169,105.54307240531766,7.911663295295995,4357,2.87228811797701,1078.793673597274
1651,Samsung,4.978987757544621,3494,931,176,228.14630338245388,9.192961202006122,5857,1.7850751778414997,1169.3610475265145
1652,Xiaomi,4.128441405347976,3063,2036,460,238.68664905426363,7.846414984221482,5694,1.3336116358423866,840.363776108797
1653,Xiaomi,4.436540612942142,2114,2443,205,155.89409870058284,10.492208798405699,4525,2.692595435300397,679.0512898198413
1654,OnePlus,6.756990615331288,1614,1383,429,269.3047579295018,8.635639707526904,5925,2.0380607060660667,742.4632503147934
1655,Samsung,6.684439925054202,2122,2593,526,212.2488973299363,9.361681396259705,5440,2.7495692720881793,494.71924987416156
1656,Xiaomi,5.9930771590732705,2780,971,394,177.6450595062953,10.927531042929349,2928,3.3602879015278826,830.3234030239698
1657,Xiaomi,5.45916442702612,2700,2765,371,281.4135953469039,8.040796224072341,5031,2.0612739343469224,489.4508594041607
1658,Xiaomi,7.234547486544171,2846,1460,434,292.13963997846463,10.697838350302577,2981,2.7330234980551875,615.7723702578891
1659,Xiaomi,7.411540770685901,2602,1818,525,273.46890461949295,10.561252417350353,3693,2.1633184832697663,786.6838510465459
1660,OnePlus,4.751068043607919,3771,2153,225,223.85922848376947,8.942791888081121,4798,1.4535093661293599,1094.4330050639473
1661,Samsung,4.674486927215968,1808,1122,255,273.5430854604673,5.821470775982808,2331,2.8112511726209197,753.5859733354346
1662,OnePlus,6.673160181759547,3458,851,245,262.9184948456543,10.994800113302235,5808,3.058422137692398,807.1290140007301
1663,Xiaomi,6.613566979100096,3202,1747,544,142.78194934746068,8.261764713645388,2455,2.956516567551464,1070.174482740394
1664,Xiaomi,6.750958701825231,3742,2815,373,148.32015258770383,10.070544926412731,4897,1.9676806762509225,1011.3603452519928
1665,Xiaomi,5.50841780263722,3131,2747,457,119.58434470522612,5.675558554883236,5907,2.3233986343843336,419.5776504635227
1666,OnePlus,6.683195110624576,3654,2140,436,233.39785106127232,7.645896579736322,3052,2.5168298725215363,667.4352734827759
1667,Samsung,5.368280260820233,3542,1633,347,246.5770181722607,7.062086578799006,4887,1.086623252054465,1027.1978969169936
1668,OnePlus,6.794868860908194,1966,757,336,286.22222279326843,7.98751690588791,4910,3.060156749039809,1142.897210021746
1669,Xiaomi,4.588668344175383,3738,1004,392,199.24063629566837,7.121897249713988,2503,2.4778967229838926,635.5673193216253
1670,OnePlus,4.7746765429001465,1963,2043,515,140.92547594128644,11.533030683522796,2314,2.8310348892726904,1270.564520532767
1671,Samsung,7.1688936107863395,3540,2022,413,156.17063184454514,7.334219523705632,5434,2.430849665881239,1109.8318328537762
1672,OnePlus,7.56995131884847,2445,2146,505,265.91246558846905,10.518889676993266,4048,2.5291575648429836,583.845395025669
1673,OnePlus,5.144255598058844,2152,2973,182,200.658244199908,6.101418419939543,3536,2.1096438311288104,512.7937124967245
1674,Xiaomi,6.535758172560988,3162,2996,186,237.85891625320667,6.614670154129801,2597,2.0216627359650094,537.4039358776121
1675,Samsung,5.971511199159169,1484,874,392,137.31942032532768,11.660125259532101,3988,1.9918242057205318,1224.7736039590334
1676,Xiaomi,6.496659975578455,3231,786,558,258.6679472899698,8.411022271411454,5351,3.3016726214265795,700.4046187697289
1677,Xiaomi,6.808537257866901,3695,2397,154,170.00314847264653,10.576378986803117,3107,3.1712656465367735,846.3296594002908
1678,Xiaomi,6.162731618701791,2096,1017,490,280.10794917554097,9.96342480021158,3363,1.3764338845537805,546.0752561697217
1679,Samsung,4.057469895559359,2907,801,585,177.75315191373875,11.918326188454,2056,1.6315820129094103,906.420287206181
1680,OnePlus,5.179896534135072,1609,1839,377,110.66108826528291,9.59045152209495,5758,3.343575304980429,698.4434160393464
1681,Xiaomi,7.516506765979207,2829,3128,326,172.7617356277931,9.753421868018014,5253,1.8823798720788156,566.6927781230838
1682,Samsung,6.996653077623883,2583,1130,207,182.586468037121,9.842256514972437,3468,1.1084972340857362,957.7090714323364
1683,Samsung,6.275399484228169,2835,2147,405,126.92006947438284,6.893065432977696,5695,1.071628217364072,1096.2936468600954
1684,Samsung,7.202108456251474,2039,1703,412,143.62568815979523,9.006447201055089,3197,1.9428583608741983,1068.7609463743904
1685,Samsung,5.052361824442846,1562,1729,210,183.6992494535153,7.767867602730012,2672,2.619836219198572,1284.451680945548
1686,Xiaomi,6.131091583421149,3104,1829,419,294.0232167709537,9.873304890198437,5841,3.1467203006054696,510.4051559510791
1687,Samsung,4.634071397681406,3523,1164,500,293.0585632598813,6.074661965863796,2448,3.464197067056286,702.0251382121783
